student_id,age,gender,ethnicity,family_income,parent_education,family_size,single_parent,gpa_previous_year,attendance_rate,disciplinary_incidents,extracurricular_activities,school_type,class_size,teacher_student_ratio,absences_last_semester,late_arrivals,homework_completion_rate,counseling_sessions,tutoring_hours,free_lunch_eligible,dropout_risk
STU_04735,16,Male,White,15000.0,Bachelor's Degree,2,1,2.77,0.691,3,0,Public,22,0.068,5,3,0.885,,6.0,1,1
STU_04736,17,Female,Hispanic,43471.0,Bachelor's Degree,3,0,3.23,0.872,0,1,Private,30,0.069,6,5,0.801,0.0,3.0,0,0
STU_04737,15,Male,Other,15786.0,Less than High School,4,0,2.62,0.942,2,1,Public,25,0.062,12,6,0.77,2.0,2.0,0,1
STU_04738,16,Male,Asian,18959.0,Less than High School,5,0,3.36,0.908,0,3,Public,17,0.072,8,7,0.859,0.0,2.0,1,0
STU_04739,14,Male,Asian,64495.0,High School,4,0,2.59,0.731,0,2,Public,29,0.075,9,5,0.864,4.0,5.0,0,0
STU_04740,17,Female,White,150000.0,Some College,3,0,2.68,0.713,1,2,Charter,26,0.052,12,12,0.83,2.0,1.0,0,1
STU_04741,17,Male,White,37839.0,Bachelor's Degree,4,1,4.0,0.709,0,3,Public,28,0.062,7,4,0.886,1.0,1.0,1,1
STU_04742,17,Male,White,18889.0,Some College,3,0,2.42,0.621,2,0,Public,23,0.033,10,4,0.735,0.0,2.0,1,1
STU_04743,16,Male,Black,42232.0,Some College,3,0,2.82,0.569,2,5,Public,21,0.08,9,2,0.944,0.0,4.0,1,0
STU_04744,17,Female,White,76974.0,Bachelor's Degree,4,1,3.14,0.727,2,1,Public,30,0.073,7,3,0.536,1.0,3.0,0,0
STU_04745,18,Female,Hispanic,59683.0,Some College,3,1,3.2,0.894,1,1,Charter,27,0.04,8,2,0.602,1.0,5.0,0,0
STU_04746,16,Male,White,150000.0,Some College,3,0,3.03,0.818,1,3,Public,24,0.05,3,2,0.396,2.0,1.0,0,0
STU_04747,16,Male,White,20491.0,Some College,4,0,1.8,0.689,0,2,Public,26,0.059,13,5,0.794,2.0,3.0,0,1
STU_04748,14,Female,Other,44435.0,Bachelor's Degree,2,1,2.93,0.913,2,2,Public,22,0.063,4,2,0.888,2.0,2.0,1,1
STU_04749,15,Female,Black,125384.0,High School,1,0,2.99,0.801,1,1,Public,27,0.046,5,7,0.943,3.0,8.0,0,0
STU_04750,16,Male,Black,119244.0,High School,5,1,3.71,0.86,0,2,Public,30,0.067,10,11,0.717,3.0,3.0,0,0
STU_04751,18,Female,Hispanic,15000.0,Less than High School,6,0,3.39,0.632,0,2,Private,38,0.083,7,5,0.636,2.0,2.0,0,1
STU_04752,16,Female,Asian,36218.0,Bachelor's Degree,5,0,3.76,0.692,0,1,Charter,25,0.038,9,6,0.565,2.0,4.0,0,0
STU_04753,16,Male,Hispanic,119088.0,High School,2,0,2.0,0.926,1,2,Public,30,0.03,8,5,0.815,3.0,3.0,0,0
STU_04754,15,Female,Asian,150000.0,High School,7,0,2.0,0.912,2,1,Charter,29,0.077,10,8,0.663,1.0,1.0,0,0
STU_04755,15,Female,White,,Graduate Degree,2,1,3.06,0.954,0,1,Public,27,0.056,6,5,0.909,1.0,0.0,0,0
STU_04756,16,Female,Hispanic,27057.0,Graduate Degree,6,1,3.71,0.446,0,2,Private,23,0.053,13,3,0.439,0.0,,1,0
STU_04757,14,Male,Hispanic,16198.0,,3,1,2.64,0.906,1,2,Public,21,0.039,6,3,0.615,2.0,1.0,0,0
STU_04758,18,Male,White,150000.0,Less than High School,1,0,2.21,0.836,0,1,Public,23,0.076,7,5,0.946,4.0,4.0,0,0
STU_04759,15,Male,Asian,,Bachelor's Degree,3,1,1.52,0.795,2,0,Public,24,0.03,10,3,0.816,,3.0,0,0
STU_04760,17,Male,Other,18427.0,High School,6,1,3.09,0.565,3,3,Public,23,0.064,6,9,0.331,2.0,4.0,1,0
STU_04761,14,Female,Hispanic,30868.0,Less than High School,3,1,2.71,0.97,0,0,Public,19,0.099,12,6,0.942,1.0,3.0,0,1
STU_04762,17,Female,White,46544.0,High School,5,0,2.45,0.93,1,2,Public,28,0.07,7,3,0.774,3.0,4.0,0,0
STU_04763,17,Female,Hispanic,56109.0,Some College,6,0,3.52,0.732,1,0,Public,20,0.084,12,9,0.727,3.0,1.0,0,0
STU_04764,17,Female,Asian,17682.0,Less than High School,4,0,2.73,0.746,3,4,Charter,30,0.079,7,4,0.87,1.0,4.0,0,0
STU_04765,15,Male,Hispanic,22218.0,Some College,2,0,2.8,0.7,1,0,Public,23,0.073,9,4,0.777,4.0,1.0,0,0
STU_04766,16,Female,White,15000.0,Bachelor's Degree,2,0,3.52,0.982,1,1,Public,19,0.037,7,4,0.676,0.0,2.0,1,0
STU_04767,14,Female,Hispanic,83434.0,,5,0,4.0,0.766,1,1,Public,20,0.083,3,9,0.567,1.0,2.0,1,0
STU_04768,16,Male,White,27631.0,High School,4,1,2.44,0.95,0,3,Public,25,0.03,15,6,0.838,2.0,3.0,1,0
STU_04769,18,Female,Black,52736.0,High School,3,0,2.1,0.732,1,2,Private,25,0.061,12,5,0.94,4.0,3.0,0,1
STU_04770,17,Male,White,,Graduate Degree,4,0,2.01,0.914,1,1,Charter,19,0.038,4,4,0.748,0.0,1.0,0,0
STU_04771,16,Female,Hispanic,43299.0,Less than High School,1,0,3.18,0.858,1,2,Public,22,0.053,8,5,0.662,0.0,4.0,1,0
STU_04772,15,Female,Black,,High School,2,1,1.93,0.451,1,2,Public,28,0.03,11,6,0.895,7.0,3.0,1,0
STU_04773,17,Male,White,42410.0,High School,4,0,2.5,0.782,1,0,Public,27,0.06,5,6,0.393,0.0,4.0,0,0
STU_04774,16,Female,White,38199.0,Bachelor's Degree,8,0,2.57,0.753,0,1,Private,23,0.042,10,1,0.907,2.0,2.0,0,0
STU_04775,14,Female,White,98413.0,Less than High School,3,0,4.0,0.578,1,2,Charter,32,0.06,8,4,0.852,1.0,4.0,0,0
STU_04776,17,Male,White,46568.0,High School,1,0,3.75,0.817,1,1,Public,15,0.05,9,6,0.75,1.0,0.0,1,0
STU_04777,16,Male,White,23494.0,High School,2,0,1.57,0.797,3,0,Private,20,0.062,10,6,0.951,1.0,6.0,0,0
STU_04778,18,Male,Other,83975.0,Bachelor's Degree,2,0,4.0,0.661,1,1,Charter,21,0.03,5,5,0.895,1.0,1.0,1,0
STU_04779,14,Female,Black,97187.0,High School,2,0,1.83,0.814,1,0,Public,31,0.03,5,2,0.815,1.0,2.0,0,0
STU_04780,14,Female,Asian,15000.0,Some College,4,0,2.93,0.831,1,1,Public,29,0.069,5,1,0.835,3.0,3.0,0,0
STU_04781,16,Female,Asian,123776.0,Less than High School,4,1,2.13,0.82,5,1,Public,37,0.044,4,7,0.813,1.0,,0,0
STU_04782,16,Female,White,48619.0,Graduate Degree,8,0,2.49,0.97,1,2,Private,28,0.056,5,6,0.593,,4.0,0,0
STU_04783,14,Female,White,45552.0,Some College,7,1,2.02,0.871,1,1,Private,25,0.081,7,4,0.443,2.0,5.0,0,1
STU_04784,15,Male,White,81251.0,Some College,1,0,4.0,0.744,0,1,Public,36,0.034,7,4,0.294,3.0,2.0,0,1
STU_04785,19,Female,Black,23073.0,High School,4,0,2.69,0.884,2,2,Public,20,0.065,8,7,0.79,3.0,3.0,1,0
STU_04786,16,Male,Hispanic,77912.0,High School,2,0,2.98,0.658,0,0,Public,21,0.087,7,6,0.9,0.0,6.0,0,0
STU_04787,17,Male,White,26865.0,High School,4,1,1.94,0.888,3,3,Private,18,0.092,5,6,0.446,2.0,2.0,1,0
STU_04788,15,Female,White,15000.0,,5,0,1.67,0.842,1,1,Public,29,0.041,8,4,0.614,3.0,,0,1
STU_04789,14,Male,Hispanic,16347.0,Graduate Degree,2,0,2.44,0.828,0,1,Public,26,0.065,6,4,0.661,0.0,1.0,0,0
STU_04790,16,Female,Hispanic,57160.0,High School,4,0,3.22,0.858,1,1,Private,24,0.067,4,3,0.867,4.0,4.0,0,1
STU_04791,16,Female,Asian,17045.0,Bachelor's Degree,2,1,2.7,0.765,3,2,Public,26,0.043,16,3,0.893,,1.0,1,1
STU_04792,15,Male,White,131671.0,Less than High School,4,0,3.58,0.859,1,1,Public,25,0.064,7,6,0.61,1.0,3.0,1,1
STU_04793,16,Male,Asian,94035.0,Graduate Degree,3,1,2.9,0.556,2,0,Private,17,0.045,8,5,0.839,1.0,,1,0
STU_04794,16,Female,White,105530.0,High School,4,0,2.81,0.947,2,0,Public,32,0.03,12,3,0.912,2.0,8.0,1,0
STU_04795,16,Female,Black,40128.0,High School,2,0,3.23,0.836,1,1,Public,22,0.058,10,7,0.656,1.0,5.0,0,0
STU_04796,14,Male,Asian,44636.0,Some College,1,0,2.88,0.942,3,2,Public,27,0.072,11,5,0.645,1.0,6.0,0,0
STU_04797,17,Male,Asian,15000.0,Bachelor's Degree,6,0,3.56,0.95,2,0,Public,22,0.052,10,2,0.812,4.0,4.0,1,0
STU_04798,14,Female,White,80549.0,Bachelor's Degree,4,0,3.24,0.859,1,1,Public,23,0.099,10,7,0.592,,4.0,0,0
STU_04799,14,Female,White,49211.0,Some College,4,0,3.53,0.614,4,0,Public,23,0.04,9,5,0.841,1.0,2.0,1,0
STU_04800,17,Male,Hispanic,57173.0,Some College,7,1,3.37,0.912,0,1,Public,25,0.069,7,3,0.748,1.0,1.0,1,0
STU_04801,17,Male,White,140175.0,Less than High School,1,0,3.89,0.89,1,2,Public,30,0.03,5,4,0.748,2.0,1.0,1,0
STU_04802,16,Female,Hispanic,22364.0,High School,4,0,3.46,0.829,3,1,Private,22,0.048,10,7,0.856,0.0,3.0,1,0
STU_04803,14,Female,Asian,32830.0,High School,4,1,4.0,0.796,1,4,Public,23,0.082,14,3,0.835,1.0,3.0,1,1
STU_04804,15,Female,White,47162.0,,4,1,2.37,0.906,0,0,Private,23,0.037,7,3,0.858,2.0,7.0,0,0
STU_04805,16,Female,Hispanic,17183.0,Some College,3,0,3.47,0.904,2,2,Public,21,0.03,6,1,0.509,3.0,4.0,1,0
STU_04806,14,Female,White,31255.0,Bachelor's Degree,6,0,1.7,0.647,1,1,Public,27,0.03,8,6,0.78,3.0,1.0,0,0
STU_04807,15,Male,Asian,53872.0,Bachelor's Degree,1,0,3.56,0.857,0,1,Charter,32,0.076,7,4,0.757,2.0,2.0,0,1
STU_04808,17,Female,Other,27992.0,High School,7,0,2.85,0.641,1,3,Public,27,0.097,8,3,0.504,0.0,,0,0
STU_04809,18,Male,Hispanic,103486.0,Bachelor's Degree,4,0,3.55,0.895,2,1,Public,24,0.03,12,5,0.688,2.0,4.0,1,0
STU_04810,15,Female,White,15000.0,Less than High School,2,0,4.0,0.835,2,1,Public,34,0.076,11,9,0.74,1.0,4.0,1,0
STU_04811,17,Male,Black,89163.0,Bachelor's Degree,1,0,3.44,0.54,0,1,Public,22,0.048,14,4,0.823,0.0,3.0,0,0
STU_04812,14,Male,Hispanic,,Less than High School,1,1,2.47,0.788,2,1,Public,26,0.077,9,5,0.861,2.0,3.0,1,0
STU_04813,17,Female,White,23039.0,Bachelor's Degree,4,1,1.93,0.927,0,1,Public,33,0.049,9,12,0.815,,,0,1
STU_04814,15,Female,Asian,17335.0,Some College,3,1,3.23,0.717,2,2,Public,19,0.081,11,4,0.631,3.0,2.0,0,0
STU_04815,16,Male,Other,15000.0,High School,2,0,2.57,0.603,2,2,Public,24,0.055,9,9,0.904,4.0,1.0,1,0
STU_04816,16,Female,Hispanic,19223.0,Some College,2,1,3.33,0.702,1,1,Public,27,0.031,9,8,0.671,2.0,3.0,0,1
STU_04817,18,Male,Hispanic,83930.0,Less than High School,4,0,2.39,0.806,1,4,Public,27,0.042,12,5,0.757,0.0,5.0,0,0
STU_04818,15,Male,White,34722.0,High School,5,0,2.06,0.867,1,1,Public,23,0.044,7,6,0.64,1.0,3.0,0,0
STU_04819,17,Female,Hispanic,92077.0,Some College,3,1,2.61,0.94,1,0,Charter,33,0.039,9,3,0.304,2.0,2.0,0,0
STU_04820,16,Male,White,22117.0,Bachelor's Degree,3,0,3.2,0.541,0,1,Public,23,0.073,8,1,0.864,1.0,3.0,0,0
STU_04821,16,Female,White,63939.0,High School,4,0,2.9,0.881,0,2,Private,21,0.045,4,4,0.849,,2.0,1,0
STU_04822,16,Male,White,20455.0,High School,6,1,2.15,0.785,0,1,Public,24,0.059,9,6,0.804,1.0,4.0,0,1
STU_04823,15,Female,White,16773.0,Some College,4,1,4.0,0.792,0,1,Public,20,0.065,9,8,0.986,1.0,1.0,0,1
STU_04824,16,Female,White,33333.0,Some College,3,0,2.69,0.694,0,1,Charter,17,0.083,6,1,0.705,1.0,5.0,0,1
STU_04825,16,Male,Hispanic,21333.0,High School,3,1,0.99,0.689,1,0,Private,29,0.032,8,6,0.653,0.0,4.0,1,1
STU_04826,16,Male,Hispanic,15000.0,Bachelor's Degree,6,0,3.55,0.803,1,1,Public,25,0.048,8,6,0.505,1.0,1.0,0,0
STU_04827,16,Female,Hispanic,31387.0,Some College,3,1,2.79,0.841,1,1,Private,23,0.058,3,5,0.856,0.0,1.0,0,0
STU_04828,17,Female,White,39543.0,Less than High School,2,0,2.66,0.543,1,1,Public,30,0.082,9,2,0.72,2.0,3.0,0,0
STU_04829,17,Male,White,100176.0,High School,1,1,2.65,0.821,1,1,Public,26,0.048,8,7,0.812,1.0,3.0,1,0
STU_04830,14,Female,Black,76837.0,,1,1,2.65,0.659,1,2,Public,24,0.058,16,7,0.639,3.0,2.0,1,0
STU_04831,17,Male,Hispanic,96370.0,Some College,3,0,4.0,0.961,0,1,Public,21,0.056,9,3,0.918,,1.0,0,0
STU_04832,14,Male,Other,64620.0,High School,4,1,3.17,0.87,1,0,Public,23,0.054,12,5,0.811,3.0,4.0,1,0
STU_04833,17,Female,White,47386.0,Graduate Degree,3,1,3.01,0.68,0,0,Public,24,0.1,7,3,0.658,0.0,5.0,1,0
STU_04834,17,Male,Hispanic,,High School,6,0,2.59,0.818,1,2,Charter,30,0.087,5,4,0.847,0.0,4.0,0,0
STU_04835,14,Female,White,40941.0,Some College,3,1,4.0,0.973,2,2,Private,22,0.075,7,0,0.89,4.0,4.0,1,0
STU_04836,16,Female,Hispanic,58538.0,Less than High School,8,1,3.47,0.734,2,2,Public,26,0.082,16,1,0.538,5.0,4.0,1,0
STU_04837,15,Female,Asian,116535.0,Bachelor's Degree,5,0,3.59,0.885,0,2,Public,24,0.064,13,4,0.79,2.0,8.0,0,0
STU_04838,15,Female,Asian,62883.0,Bachelor's Degree,5,0,3.02,0.776,1,2,Public,22,0.043,10,5,0.812,2.0,3.0,0,0
STU_04839,18,Female,Other,97959.0,High School,1,0,3.6,0.749,0,4,Public,26,0.074,14,3,0.747,2.0,4.0,0,1
STU_04840,15,Female,White,,Graduate Degree,2,0,3.11,0.613,0,2,Public,27,0.03,5,7,0.907,,3.0,0,0
STU_04841,15,Female,Hispanic,27969.0,High School,1,0,2.5,0.722,1,2,Public,22,0.087,4,7,0.787,4.0,3.0,0,1
STU_04842,16,Female,Hispanic,51199.0,Some College,5,0,3.1,0.755,1,2,Public,23,0.043,6,3,0.817,1.0,2.0,0,0
STU_04843,17,Female,Hispanic,91928.0,Bachelor's Degree,2,1,4.0,0.927,1,1,Private,21,0.034,8,1,0.62,4.0,,0,0
STU_04844,16,Male,White,32332.0,Bachelor's Degree,3,1,2.96,0.717,1,0,Public,30,0.043,13,3,0.456,2.0,4.0,0,1
STU_04845,18,Female,Asian,33998.0,Graduate Degree,5,1,3.82,0.899,1,1,Private,32,0.074,8,5,0.548,1.0,0.0,0,0
STU_04846,17,Female,Asian,62926.0,Bachelor's Degree,4,1,3.75,0.732,0,1,Private,24,0.086,9,2,0.657,2.0,2.0,0,1
STU_04847,14,Female,White,,Graduate Degree,5,0,3.25,0.759,4,3,Public,29,0.089,5,5,0.404,1.0,1.0,0,0
STU_04848,15,Female,White,131390.0,High School,2,0,4.0,0.918,1,3,Public,21,0.061,10,6,0.889,2.0,5.0,0,0
STU_04849,15,Female,White,17974.0,High School,2,0,1.06,0.686,1,2,Charter,24,0.03,5,3,0.92,1.0,5.0,0,1
STU_04850,17,Female,Hispanic,15000.0,Some College,4,0,1.33,0.882,0,2,Public,29,0.066,5,9,0.968,3.0,,1,0
STU_04851,14,Male,White,36609.0,Bachelor's Degree,4,0,4.0,0.85,1,1,Public,23,0.068,11,3,0.633,0.0,2.0,0,0
STU_04852,19,Female,Asian,141318.0,Some College,2,0,2.28,0.794,3,1,Public,23,0.095,4,9,0.653,2.0,2.0,0,0
STU_04853,17,Male,Hispanic,,Less than High School,3,0,2.89,0.697,0,3,Public,20,0.078,5,7,0.784,3.0,2.0,0,0
STU_04854,16,Female,Hispanic,66229.0,Bachelor's Degree,2,0,4.0,0.772,1,3,Public,23,0.032,8,4,0.5,0.0,0.0,1,0
STU_04855,18,Female,Hispanic,37538.0,Graduate Degree,3,1,2.96,0.626,1,2,Public,28,0.03,6,10,0.736,1.0,1.0,0,1
STU_04856,19,Male,White,32148.0,High School,4,0,4.0,0.52,1,1,Public,28,0.08,7,1,0.793,0.0,6.0,1,0
STU_04857,17,Male,Asian,15000.0,High School,5,0,2.49,0.728,0,1,Public,22,0.033,10,10,0.865,3.0,7.0,1,1
STU_04858,17,Female,Hispanic,15000.0,Less than High School,5,0,3.29,0.735,0,1,Public,20,0.092,8,10,0.529,2.0,,1,0
STU_04859,16,Male,Other,42490.0,High School,6,0,2.85,0.983,1,5,Private,28,0.079,8,3,0.749,1.0,3.0,1,0
STU_04860,16,Male,Hispanic,103781.0,Some College,7,1,3.99,0.844,3,3,Public,16,0.048,7,6,0.573,1.0,2.0,0,0
STU_04861,15,Female,Black,47825.0,Graduate Degree,3,0,2.59,0.81,2,3,Public,29,0.059,7,1,0.735,4.0,,1,0
STU_04862,15,Male,White,59807.0,Less than High School,4,0,2.03,0.831,0,1,Charter,33,0.03,13,9,0.846,2.0,4.0,0,0
STU_04863,15,Female,Hispanic,,Some College,6,0,2.43,0.934,3,2,Public,30,0.058,6,6,0.779,2.0,3.0,1,0
STU_04864,14,Female,Black,47241.0,Some College,2,0,2.46,0.762,0,1,Charter,28,0.046,3,6,0.782,2.0,3.0,0,0
STU_04865,16,Male,Black,32921.0,High School,5,0,2.28,0.566,0,0,Public,26,0.061,9,8,0.614,3.0,0.0,0,1
STU_04866,14,Male,Black,18867.0,Some College,4,0,2.25,0.966,1,4,Public,23,0.049,8,8,0.826,2.0,,0,0
STU_04867,16,Female,White,150000.0,Bachelor's Degree,1,1,3.7,0.702,1,2,Public,22,0.066,6,3,0.531,0.0,1.0,1,0
STU_04868,16,Female,Other,55339.0,Bachelor's Degree,3,0,3.93,0.746,2,2,Private,24,0.081,9,2,0.89,3.0,3.0,0,1
STU_04869,16,Female,Other,17071.0,Some College,4,0,3.11,0.967,0,0,Public,19,0.033,8,12,0.857,4.0,3.0,0,0
STU_04870,15,Female,White,,Bachelor's Degree,2,1,2.28,0.907,1,3,Public,16,0.038,6,7,0.892,2.0,1.0,1,0
STU_04871,19,Female,Asian,98958.0,High School,4,0,2.33,0.79,3,1,Public,21,0.091,12,4,0.878,1.0,6.0,1,0
STU_04872,18,Male,White,15836.0,High School,3,0,1.14,0.664,0,1,Public,24,0.082,5,4,0.893,3.0,2.0,0,0
STU_04873,14,Male,Hispanic,150000.0,High School,2,0,3.1,0.689,1,0,Charter,21,0.03,11,8,0.815,4.0,1.0,0,0
STU_04874,16,Male,White,15000.0,High School,6,0,2.25,0.511,1,4,Public,24,0.044,13,2,0.765,2.0,5.0,0,0
STU_04875,15,Male,Other,113332.0,Less than High School,3,1,3.98,0.914,1,2,Private,26,0.12,5,2,0.838,1.0,5.0,1,0
STU_04876,14,Female,White,53611.0,High School,6,1,1.7,0.776,2,2,Public,33,0.082,8,8,0.82,3.0,2.0,0,1
STU_04877,14,Female,Hispanic,39930.0,Some College,2,0,2.33,0.772,1,1,Charter,24,0.052,8,5,0.657,4.0,2.0,1,0
STU_04878,17,Male,White,31560.0,Some College,1,1,2.72,0.949,1,3,Public,25,0.06,5,5,0.551,2.0,3.0,1,1
STU_04879,15,Female,White,150000.0,Less than High School,1,0,3.17,0.944,1,2,Public,20,0.037,6,9,0.368,4.0,4.0,1,0
STU_04880,17,Male,Hispanic,63937.0,High School,6,0,4.0,0.965,1,4,Public,25,0.079,14,3,0.73,2.0,3.0,0,0
STU_04881,17,Male,White,17631.0,Some College,1,1,1.7,0.94,2,4,Charter,28,0.064,5,4,0.883,2.0,3.0,1,1
STU_04882,18,Female,Black,15000.0,High School,6,0,2.56,0.477,0,3,Public,29,0.04,7,5,0.891,1.0,3.0,0,1
STU_04883,15,Male,Other,41850.0,High School,3,1,1.66,0.894,4,1,Public,24,0.041,7,3,0.827,2.0,7.0,0,1
STU_04884,17,Male,Black,36284.0,Bachelor's Degree,1,0,3.43,0.858,0,1,Public,24,0.048,3,4,0.829,1.0,3.0,1,0
STU_04885,17,Male,Asian,15000.0,Less than High School,3,0,2.28,0.815,2,1,Charter,22,0.077,8,5,0.678,,0.0,1,0
STU_04886,15,Male,White,,High School,4,1,2.72,0.871,1,2,Public,25,0.061,11,6,0.768,0.0,1.0,1,0
STU_04887,15,Female,White,22945.0,Less than High School,5,1,2.66,0.936,0,2,Public,30,0.047,8,8,0.61,1.0,4.0,1,0
STU_04888,18,Female,Hispanic,36586.0,Less than High School,4,1,2.89,0.938,1,2,Public,30,0.048,9,2,0.469,2.0,4.0,1,0
STU_04889,16,Male,White,64909.0,Graduate Degree,2,0,2.67,0.958,1,1,Public,27,0.069,5,4,0.902,1.0,2.0,1,0
STU_04890,17,Male,Asian,119861.0,High School,3,0,2.02,0.961,1,0,Public,26,0.046,11,3,0.931,,1.0,1,0
STU_04891,15,Female,White,75140.0,Some College,5,1,2.87,0.83,1,0,Public,26,0.085,8,5,0.554,0.0,4.0,0,0
STU_04892,14,Female,Asian,20391.0,Bachelor's Degree,3,1,2.16,0.842,2,0,Public,20,0.039,9,5,0.978,1.0,4.0,1,1
STU_04893,15,Male,White,48783.0,Less than High School,1,0,3.45,0.866,0,0,Public,31,0.047,9,3,0.774,,0.0,1,0
STU_04894,16,Male,Black,38196.0,High School,1,1,2.85,0.714,2,5,Public,29,0.054,7,2,0.9,5.0,6.0,1,0
STU_04895,14,Female,White,15000.0,Bachelor's Degree,5,1,1.97,0.886,2,3,Public,18,0.071,15,7,0.547,1.0,4.0,0,1
STU_04896,16,Female,White,49940.0,Bachelor's Degree,6,0,4.0,0.807,2,0,Public,24,0.078,5,7,0.853,4.0,6.0,1,0
STU_04897,14,Male,Black,150000.0,High School,4,0,4.0,0.959,1,0,Public,21,0.039,7,3,0.638,2.0,2.0,0,0
STU_04898,14,Female,White,37270.0,High School,2,0,4.0,0.842,2,2,Public,35,0.062,6,2,0.685,2.0,1.0,1,0
STU_04899,17,Male,Black,15000.0,,3,0,2.53,0.742,1,3,Public,19,0.072,11,5,0.77,1.0,7.0,1,1
STU_04900,17,Female,Hispanic,37206.0,High School,4,0,2.13,0.753,0,0,Public,26,0.063,7,8,0.613,2.0,4.0,1,0
STU_04901,15,Female,White,15000.0,Less than High School,3,1,3.45,0.844,2,1,Public,28,0.069,9,5,0.428,1.0,2.0,1,0
STU_04902,14,Female,Asian,72467.0,High School,3,0,3.69,0.706,0,0,Private,19,0.073,4,5,0.945,1.0,2.0,0,0
STU_04903,14,Male,Hispanic,55265.0,High School,3,0,2.96,0.764,0,0,Public,30,0.044,7,6,0.504,2.0,,0,0
STU_04904,15,Male,Black,31675.0,Less than High School,3,0,1.12,0.771,1,2,Private,21,0.039,12,10,0.927,1.0,1.0,1,1
STU_04905,17,Male,Hispanic,27863.0,Some College,1,0,2.02,0.847,0,1,Public,20,0.038,9,4,0.701,0.0,4.0,1,0
STU_04906,17,Female,Hispanic,30645.0,Bachelor's Degree,6,1,3.14,0.987,0,3,Private,29,0.048,5,4,0.498,1.0,3.0,0,0
STU_04907,15,Male,White,36557.0,Some College,3,0,2.27,0.761,2,1,Public,24,0.076,5,2,0.679,3.0,2.0,1,0
STU_04908,14,Male,White,19579.0,Less than High School,3,0,1.71,0.632,1,1,Private,19,0.069,8,3,0.806,2.0,3.0,0,0
STU_04909,16,Male,Hispanic,15000.0,High School,1,0,2.59,0.994,4,0,Public,20,0.038,5,4,0.634,0.0,6.0,1,0
STU_04910,15,Female,White,90306.0,Bachelor's Degree,2,1,0.2,0.941,1,1,Charter,19,0.03,7,5,0.754,2.0,5.0,1,0
STU_04911,15,Male,White,26680.0,Less than High School,4,1,2.32,0.88,1,0,Private,21,0.041,10,7,0.728,1.0,0.0,1,0
STU_04912,18,Male,Hispanic,41508.0,Less than High School,3,1,2.46,0.872,2,1,Public,22,0.062,8,8,0.916,3.0,2.0,1,1
STU_04913,17,Male,Hispanic,45626.0,High School,5,0,3.05,0.775,0,1,Public,33,0.038,6,4,0.61,3.0,5.0,1,0
STU_04914,16,Female,White,46987.0,High School,3,1,3.24,0.747,2,4,Public,34,0.096,7,8,0.745,3.0,3.0,1,0
STU_04915,14,Female,White,15000.0,Graduate Degree,3,0,3.1,0.692,0,1,Private,24,0.073,10,7,0.502,2.0,5.0,0,1
STU_04916,16,Female,White,15000.0,Some College,1,0,3.52,0.94,3,3,Public,20,0.052,13,7,0.809,2.0,3.0,0,0
STU_04917,18,Female,White,22676.0,High School,2,0,2.67,0.875,3,5,Public,34,0.087,11,7,0.682,2.0,3.0,0,0
STU_04918,15,Female,White,49840.0,Bachelor's Degree,2,0,1.64,0.871,1,1,Private,28,0.045,6,6,0.532,3.0,1.0,0,0
STU_04919,18,Male,White,20285.0,High School,3,0,2.84,0.678,2,1,Public,28,0.061,5,3,0.485,1.0,1.0,0,1
STU_04920,18,Female,Other,27339.0,Less than High School,3,0,2.1,0.924,0,0,Private,22,0.039,11,3,0.824,4.0,3.0,1,1
STU_04921,18,Male,Black,150000.0,High School,5,0,1.71,0.943,1,1,Public,25,0.055,10,9,0.804,0.0,,0,0
STU_04922,16,Male,White,15000.0,Some College,8,1,3.26,0.768,2,2,Private,21,0.059,6,2,0.888,3.0,7.0,0,0
STU_04923,17,Female,White,19850.0,Less than High School,2,0,1.67,0.7,2,3,Public,23,0.054,10,2,0.602,2.0,4.0,0,0
STU_04924,18,Male,Black,150000.0,High School,2,1,3.34,0.903,2,2,Public,34,0.035,9,4,0.775,3.0,4.0,0,0
STU_04925,17,Male,White,35043.0,High School,5,0,1.77,0.815,2,3,Charter,31,0.05,6,5,0.922,2.0,4.0,0,0
STU_04926,15,Male,Black,20645.0,High School,5,0,2.57,0.902,0,1,Public,18,0.044,9,1,0.289,3.0,5.0,0,0
STU_04927,15,Female,Asian,92505.0,Some College,4,0,2.35,0.87,0,0,Public,27,0.059,6,5,0.722,2.0,5.0,0,0
STU_04928,16,Male,Hispanic,37956.0,Bachelor's Degree,4,0,3.71,0.849,2,1,Private,21,0.06,11,3,0.794,2.0,4.0,1,1
STU_04929,14,Female,White,27484.0,Bachelor's Degree,5,1,3.28,0.823,0,1,Public,20,0.06,7,3,0.873,2.0,5.0,1,1
STU_04930,16,Female,Black,42357.0,Some College,2,1,2.14,0.632,1,2,Public,24,0.04,14,5,0.893,5.0,6.0,0,0
STU_04931,18,Female,Other,21451.0,,5,0,2.67,0.939,1,0,Private,19,0.078,3,2,0.944,0.0,4.0,0,0
STU_04932,14,Male,Hispanic,16091.0,Less than High School,4,0,3.86,0.796,1,1,Public,30,0.079,6,5,0.739,1.0,3.0,1,0
STU_04933,18,Female,Hispanic,33161.0,High School,2,0,3.99,0.809,1,1,Public,28,0.089,8,3,0.611,2.0,3.0,1,0
